"File Name","Collection Name#1","Collection Description#1","Work Type#1","Work Type Vocab#1","Work Type Refid#1","Work Type#2","Work Type Vocab#2","Work Type Refid#2","Work Title#1","Work Title Type#1","Work Title#2","Work Title Type#2","Work Title#3","Work Title Type#3","Work Agent Name#1","Work Agent Name Type#1","Work Agent Role#1$2","Work Agent Role#1$1","Work Agent Role#1","Work Agent Role Vocab#1","Work Agent Role Refid#1","Work Agent Role Refid#1$2","Work Agent Role Refid#1$1","Work Agent Name#2","Work Agent Name Vocab#2","Work Agent Name Refid#2","Work Agent Name Type#2","Work Agent Role#2","Work Agent Role Vocab#2","Work Agent Role Refid#2","Work Agent Name#3","Work Agent Name Vocab#3","Work Agent Name Refid#3","Work Agent Name Type#3","Work Agent Role#3","Work Agent Role Vocab#3","Work Agent Role Refid#3","Work Agent Name#4","Work Agent Name Vocab#4","Work Agent Name Refid#4","Work Agent Name Type#4","Work Agent Role Vocab#4","Work Agent Role Refid#4","Work Date#1","Work Date Type#1","Subject Term 1#1","Subject Type 1#1","Subject Vocab 1#1","Subject Term 2#1","Subject Type 2#1","Subject Vocab 2#1","Subject Refid 2#1","Subject Term 3#1","Subject Type 3#1","Subject Vocab 3#1","Subject Term 1#2","Subject Type 1#2","Subject Vocab 1#2","Subject Term 2#2","Subject Type 2#2","Subject Vocab 2#2","Subject Refid 2#2","Subject Term 3#2","Subject Type 3#2","Subject Vocab 3#2","Subject Refid 3#2","Location Name#1","Location Type#1","Location Refid#1","Location Name#2","Location Type#2","Location Refid#2","Location Name#3","Location Type#3","Location Refid#3","Location Name#4","Location Type#4","Location Refid#4","Location Name#5","Location Type#5","Location Refid#5","Location Name#6","Location Type#6","Location Refid#6","Location Name#7","Location Type#7","Location Refid#7","Repository Location Name#1","Repository Location Type#1","Repository Location Refid#1","Material#1","Material Type#1","Material Vocab#1","Material Refid#1","Technique#1","Technique Vocab#1","Technique Refid#1","Technique#2","Technique Vocab#2","Technique Refid#2","Technique#3","Technique Vocab#3","Technique Refid#3","Inscription Text#1","Inscription Text Type#1","Inscription Text#2","Inscription Text Type#2","Inscription Text#3","Inscription Text Type#3","Work Description#1","Relation#1","Relation Type#1","Relation Relids#1","Relation Type#2","Relation Relids#2","Image Rights#1","Image Title#1","Image Title Type#1","Image Title#2","Image Title Type#2","Image Measurements#1","Image Measurements Type#1","Image Measurements Unit#1","Image Agent Name#1","Image Agent Type#1","Image Agent Role#1","Image Date#1","Image Date Type#1","Image Work Type#1","Image Work Type Vocab#1","Image Work Type Refid#1","Identifier ARK#1","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"LAV2076a.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","Summit of Sunshine Peak","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1929","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","Sunshine Mountain","geographic","2705116","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 2","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","Summit of Sunshine Peak Elevation 14,015 ft August 21, 1929.","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","Summit of Sunshine Peak","generalView","","","25792660","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","3/10/2006","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/d0426q50f9p4","513416","4861","LAV2076a.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~513416~130248"
"LAV2076b.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","Early fall snows cap the high peaks","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1929","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 2","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","Early fall snows cap the high peaks","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","Early fall snows cap the high peaks","generalView","","","23689340","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","3/10/2006","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/ch9s2t4665sx","513432","4861","LAV2076b.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~513432~130249"
"LAV2079a.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","View of Coxcomb Peak","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1929","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","Coxcomb Peak (peak)","geographic","2263536","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 2","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","Coxcomb Peak in view!","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","View of Coxcomb Peak","generalView","","","24633836","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","6/2/2006","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/p30x242395w2","513448","4861","LAV2079a.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~513448~130250"
"LAV2079b.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","Heisshorn and Coxcomb Peaks from the pass between Cimarron Ridge and Coxcomb Peak","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1929","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","Coxcomb Peak (peak)","geographic","2263536","Heisshorn Peak","geographic","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 2","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","Heisshorn and Coxcomb from the pass between Cimarron Camp and Coxcomb Peak","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","Heisshorn and Coxcomb Peaks from the pass between Cimarron Ridge and Coxcomb Peak","generalView","","","24480848","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","6/2/2006","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/tf8q8c85w1jr","513464","4861","LAV2079b.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~513464~130251"
"LAV2079c.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","Coxcomb Peak and Redcliff Peak from the slopes of Heisshorn","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1929","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","Redcliff (peak)","geographic","2612604","Coxcomb Peak (peak)","geographic","2263536","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 2","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","Coxcomb and Redcliff Peaks from the slopes of Heisshorn","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","Coxcomb Peak and Redcliff Peak from the slopes of Heisshorn","generalView","","","23226332","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","6/2/2006","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/t6427w02f2wh","513480","4861","LAV2079c.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~513480~130252"
"LAV2080a.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","Looking back towards the pass and El Punto and Heisshorn Peaks","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1929","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","Heisshorn Peak","geographic","","El Punto (peak)","geographic","2312837","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 2","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","Looking back towards the pass and El Punto and Heisshorn Peaks","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","Looking back towards the pass and El Punto and Heisshorn Peaks","generalView","","","24567416","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","6/2/2006","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/g64x0479g4hn","513496","4861","LAV2080a.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~513496~130253"
"LAV2080b.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","The route up Coxcomb Peak","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1929","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","Coxcomb Peak (peak)","geographic","2263536","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 2","photographic paper","support","aat","300014190","photography","aat","300054225","manipulated photographs","aat","300127269","","","","The route up Coxcomb","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","The route up Coxcomb Peak","generalView","","","10100604","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","6/2/2006","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/9t3q5j73h759","513512","4861","LAV2080b.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~513512~130254"
"LAV2080c.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","Coxcomb Peak","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1929","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","Coxcomb Peak (peak)","geographic","2263536","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 2","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","Coxcomb","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","Coxcomb Peak","generalView","","","22400716","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","6/2/2006","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/qv8m3m19n217","513528","4861","LAV2080c.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~513528~130255"
"LAV2081a.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","Difficult climb up verticle walls of Coxcomb Peak","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1929","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","Coxcomb Peak (peak)","geographic","2263536","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 2","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","We contoured along the southeastern side of Coxcomb but could not find any way up the cliffs here, so passed around to the southwestern end and made the ascent here after an hour's climbing up vertical rock walls. Note the figure in the lower left of the picture.","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","Difficult climb up verticle walls of Coxcomb Peak","generalView","","","38088736","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","6/2/2006","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/7r8n8743z8qv","513544","4861","LAV2081a.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~513544~130256"
"LAV2081b.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","The final chimney of Coxcomb Peak climb","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1929","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","Coxcomb Peak (peak)","geographic","2263536","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 2","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","The final chimney on the peak. 200 feet","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","The final chimney of Coxcomb Peak climb","generalView","","","24600184","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","6/2/2006","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/jt81076343z5","513560","4861","LAV2081b.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~513560~130257"
"LAV2082a.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","The summit of Coxcomb Peak","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1929","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","Coxcomb Peak (peak)","geographic","2263536","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 2","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","The first picture ever taken on the summit of Coxcomb. This photo shows the deep crevice that kept Forrest and me from reaching the highest point some 15 feet above us. Dwight Lavender.","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","The summit of Coxcomb Peak","generalView","","","40636760","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","6/2/2006","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/39854s95z5tw","513576","4861","LAV2082a.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~513576~130258"
"LAV2082b.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","Looking east from Coxcomb Peak","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1929","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","Coxcomb Peak (peak)","geographic","2263536","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 2","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","Looking east from Coxcomb","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","Looking east from Coxcomb Peak","generalView","","","23305996","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","6/2/2006","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/6w184s42f0tz","513592","4861","LAV2082b.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~513592~130259"
"LAV2083a.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","Spires of El Punto on trail to Coxcomb Peak","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","Briggs, H. R.","","","personal","photographers","aat","300025687","","","","","","","","","","","","","","1929","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","El Punto","geographic","2312837","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 2","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","The rocky spires of El Punto guard the trail to Coxcomb Peak","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","Spires of El Punto on trail to Coxcomb Peak","generalView","","","23812232","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","5/4/2006","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/f5590k29t5gh","513608","4861","LAV2083a.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~513608~130260"
"LAV2083b.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","Looking down into the cañon of the West Cimarron","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","Briggs, H. R.","","","personal","photographers","aat","300025687","","","","","","","","","","","","","","1929","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","Cimarron Ridge (ridge)","geographic","2239896","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 2","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","Looking down into the cañon of the West Cimarron","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","Looking down into the cañon of the West Cimarron","generalView","","","23555444","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","5/4/2006","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/ck6p1m32x4fq","513624","4861","LAV2083b.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~513624~130261"
"LAV2084a.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","A rest before starting up Coxcomb Peak","","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1929","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","Coxcomb Peak (peak)","geographic","2263536","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 2","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","A rest before starting up the peak","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","A rest before starting up Coxcomb Peak","generalView","","","23536452","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","5/4/2006","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/q1159n75v69d","513640","4861","LAV2084a.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~513640~130262"
"LAV2084b.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","The crevice near the summit of Coxcomb Peak","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","","","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","Coxcomb Peak (peak)","geographic","2263536","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 2","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","On the summit of the peak at the crevice that stopped Forrest and me from gain the far end of the summit.","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","The crevice near the summit of Coxcomb Peak","generalView","","","28732696","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","5/4/2006","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/41329615k2d7","513656","4861","LAV2084b.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~513656~130263"
